0,10,0
1,10,0
2,10,0
3,10,40
4,10,0
5,10,0
6,10,90
7,10,0
8,10,0
9,10,0
10,10,0
11,10,90
12,10,0
13,10,0
14,10,0
15,10,90
16,10,0
17,10,0
18,10,0
19,10,0
20,10,0
21,10,90
22,10,0
23,10,1000
24,10,0
25,10,0
26,10,90
27,10,90
28,10,1000
29,10,90
30,10,0
31,10,0
32,10,0
33,10,0
34,10,0
35,10,90
36,10,90
37,10,0
38,10,0
39,10,0
40,10,1000
41,10,40
42,10,90
43,10,0
44,10,0
45,10,0
46,10,0
47,10,0
48,10,0
49,10,300
50,10,0
51,10,0
52,10,0
53,10,90
54,10,40
55,10,0
56,10,1000
57,10,0
58,10,0
59,10,40
60,10,0
61,10,0
62,10,0
63,10,300
64,10,0
65,10,300
66,10,0
67,10,90
68,10,90
69,10,90
70,10,40
71,10,0
72,10,0
73,10,40
74,10,300
75,10,4000
76,10,90
77,10,0
78,10,0
79,10,300
80,10,90
81,10,40
82,10,90
83,10,0
84,10,0
85,10,0
86,10,0
87,10,40
88,10,0
89,10,0
90,10,300
91,10,0
92,10,0
93,10,1000
94,10,0
95,10,0
96,10,0
97,10,0
98,10,90
99,10,0
100,10,40
101,10,90
102,10,0
103,10,40
104,10,40
105,10,40
106,10,1000
107,10,0
108,10,90
109,10,0
110,10,0
111,10,40
112,10,0
113,10,0
114,10,300
115,10,0
116,10,40
117,10,0
118,10,40
119,10,0
120,10,0
121,10,300
122,10,0
123,10,0
124,10,40
125,10,0
126,10,0
127,10,0
128,10,0
129,10,0
130,10,0
131,10,0
132,10,0
133,10,0
134,10,2000
135,10,0
136,10,40
137,10,40
138,10,0
139,10,0
140,10,0
141,10,40
142,10,40
143,10,0
144,10,40
145,10,0
146,10,0
147,10,0
148,10,0
149,10,0
150,10,0
151,10,0
152,10,0
153,10,40
154,10,40
155,10,40
156,10,0
157,10,40
158,10,300
159,10,0
160,10,0
161,10,0
162,10,0
163,10,0
164,10,0
165,10,0
166,10,0
167,10,0
168,10,0
169,10,0
170,10,0
171,10,0
172,10,0
173,10,0
174,10,90
175,10,40
176,10,0
177,10,0
178,10,300
179,10,40
180,10,40
181,10,0
182,10,0
183,10,0
184,10,40
185,10,90
186,10,0
187,10,0
188,10,0
189,10,0
190,10,90
191,10,90
192,10,300
193,10,0
194,10,40
195,10,2000
196,10,40
197,10,90
198,10,0
199,10,0
200,10,0
201,10,4000
202,10,0
203,10,0
204,10,90
205,10,0
206,10,40
207,10,0
208,10,0
209,10,40
210,10,40
211,10,0
212,10,40
213,10,0
214,10,0
215,10,40
216,10,90
217,10,0
218,10,0
219,10,90
220,10,0
221,10,0
222,10,0
223,10,90
224,10,0
225,10,0
226,10,0
227,10,40
228,10,1000
229,10,40
230,10,90
231,10,0
232,10,0
233,10,40
234,10,0
235,10,0
236,10,40
237,10,0
238,10,40
239,10,90
240,10,0
241,10,40
242,10,0
243,10,0
244,10,90
245,10,90
246,10,300
247,10,0
248,10,0
249,10,40
250,10,0
251,10,0
252,10,90
253,10,40
254,10,0
255,10,0
256,10,0
257,10,0
258,10,0
259,10,0
260,10,0
261,10,40
262,10,0
263,10,90
264,10,0
265,10,0
266,10,0
267,10,0
268,10,40
269,10,90
270,10,90
271,10,40
272,10,40
273,10,0
274,10,0
275,10,0
276,10,0
277,10,1000
278,10,40
279,10,0
280,10,0
281,10,0
282,10,0
283,10,90
284,10,0
285,10,0
286,10,0
287,10,90
288,10,300
289,10,0
290,10,0
291,10,0
292,10,0
293,10,40
294,10,0
295,10,0
296,10,0
297,10,300
298,10,0
299,10,0
300,10,90
301,10,0
302,10,90
303,10,0
304,10,0
305,10,40
306,10,0
307,10,40
308,10,40
309,10,40
310,10,0
311,10,0
312,10,90
313,10,300
314,10,90
315,10,0
316,10,0
317,10,0
318,10,90
319,10,40
320,10,0
321,10,90
322,10,90
323,10,0
324,10,0
325,10,0
326,10,0
327,10,40
328,10,0
329,10,0
330,10,40
331,10,90
332,10,90
333,10,0
334,10,0
335,10,0
336,10,0
337,10,0
338,10,40
339,10,300
340,10,90
341,10,0
342,10,0
343,10,0
344,10,0
345,10,40
346,10,0
347,10,40
348,10,300
349,10,300
350,10,300
351,10,0
352,10,0
353,10,1000
354,10,40
355,10,0
356,10,0
357,10,0
358,10,40
359,10,90
360,10,40
361,10,0
362,10,90
363,10,0
364,10,0
365,10,0
366,10,0
367,10,0
368,10,0
369,10,0
370,10,40
371,10,0
372,10,0
373,10,0
374,10,0
375,10,90
376,10,0
377,10,1000
378,10,90
379,10,0
380,10,0
381,10,40
382,10,0
383,10,0
384,10,0
385,10,0
386,10,0
387,10,40
388,10,4000
389,10,0
390,10,40
391,10,40
392,10,1000
393,10,90
394,10,40
395,10,90
396,10,0
397,10,40
398,10,0
399,10,40
400,10,0
401,10,0
402,10,0
403,10,40
404,10,40
405,10,90
406,10,90
407,10,90
408,10,0
409,10,1000
410,10,0
411,10,40
412,10,40
413,10,0
414,10,0
415,10,300
416,10,1000
417,10,0
418,10,0
419,10,300
420,10,0
421,10,1000
422,10,0
423,10,0
424,10,40
425,10,40
426,10,40
427,10,300
428,10,300
429,10,0
430,10,40
431,10,0
432,10,0
433,10,1000
434,10,40
435,10,0
436,10,40
437,10,0
438,10,0
439,10,90
440,10,90
441,10,0
442,10,0
443,10,0
444,10,1000
445,10,0
446,10,0
447,10,0
448,10,300
449,10,0
450,10,0
451,10,300
452,10,0
453,10,40
454,10,40
455,10,0
456,10,0
457,10,300
458,10,40
459,10,0
460,10,0
461,10,0
462,10,90
463,10,0
464,10,300
465,10,0
466,10,0
467,10,90
468,10,0
469,10,90
470,10,40
471,10,40
472,10,0
473,10,0
474,10,0
475,10,0
476,10,1000
477,10,0
478,10,40
479,10,90
480,10,40
481,10,0
482,10,0
483,10,0
484,10,40
485,10,0
486,10,0
487,10,90
488,10,0
489,10,0
490,10,90
491,10,0
492,10,0
493,10,0
494,10,300
495,10,0
496,10,40
497,10,40
498,10,0
499,10,0
500,10,0
501,10,40
502,10,0
503,10,40
504,10,0
505,10,0
506,10,300
507,10,0
508,10,0
509,10,0
510,10,0
511,10,0
512,10,40
513,10,0
514,10,300
515,10,0
516,10,40
517,10,0
518,10,0
519,10,40
520,10,40
521,10,90
522,10,40
523,10,0
524,10,0
525,10,0
526,10,0
527,10,0
528,10,0
529,10,0
530,10,0
531,10,40
532,10,0
533,10,90
534,10,0
535,10,90
536,10,0
537,10,90
538,10,0
539,10,0
540,10,0
541,10,0
542,10,0
543,10,300
544,10,90
545,10,0
546,10,0
547,10,0
548,10,0
549,10,40
550,10,90
551,10,40
552,10,90
