0,10,2000
1,10,8000
2,10,20000
3,10,0
4,10,8000
5,10,8000
6,10,16000
7,10,0
8,10,20000
9,10,20000
10,10,0
11,10,4000
12,10,8000
13,10,16000
14,10,16000
15,10,4000
16,10,0
17,10,20000
18,10,20000
19,10,20000
20,10,20000
21,10,0
22,10,4000
23,10,12000
24,10,20000
25,10,12000
26,10,2000
27,10,20000
28,10,8000
29,10,12000
30,10,0
31,10,20000
32,10,8000
33,10,12000
34,10,0
35,10,0
36,10,0
37,10,12000
38,10,4000
39,10,2000
40,10,0
41,10,8000
42,10,0
43,10,0
44,10,8000
45,10,8000
46,10,2000
47,10,12000
48,10,4000
49,10,12000
50,10,2000
51,10,0
52,10,0
53,10,8000
54,10,12000
55,10,2000
56,10,20000
57,10,0
58,10,8000
59,10,4000
60,10,0
61,10,8000
62,10,0
63,10,8000
64,10,8000
65,10,20000
66,10,0
67,10,16000
68,10,2000
69,10,4000
70,10,8000
71,10,0
72,10,0
73,10,0
74,10,16000
75,10,0
76,10,20000
77,10,0
78,10,4000
79,10,0
80,10,8000
81,10,0
82,10,0
83,10,8000
84,10,4000
85,10,12000
86,10,8000
87,10,12000
88,10,0
89,10,2000
90,10,12000
91,10,2000
92,10,8000
93,10,0
94,10,8000
95,10,4000
96,10,12000
97,10,8000
98,10,2000
99,10,8000
100,10,0
101,10,20000
102,10,8000
103,10,12000
104,10,8000
105,10,12000
106,10,0
107,10,0
108,10,12000
109,10,0
110,10,0
111,10,0
112,10,0
113,10,20000
114,10,0
115,10,20000
116,10,8000
117,10,8000
118,10,8000
119,10,12000
120,10,20000
121,10,16000
122,10,0
123,10,4000
124,10,0
125,10,4000
126,10,0
127,10,12000
128,10,0
129,10,12000
130,10,0
131,10,0
132,10,20000
133,10,2000
134,10,0
135,10,16000
136,10,12000
137,10,0
138,10,8000
139,10,0
140,10,20000
141,10,0
142,10,16000
143,10,4000
144,10,0
145,10,12000
146,10,0
147,10,0
148,10,12000
149,10,20000
150,10,8000
151,10,0
152,10,0
153,10,4000
154,10,4000
155,10,12000
156,10,12000
157,10,0
158,10,0
159,10,8000
160,10,2000
161,10,0
162,10,8000
163,10,16000
164,10,12000
165,10,0
166,10,20000
167,10,20000
168,10,4000
169,10,12000
170,10,20000
171,10,12000
172,10,0
173,10,4000
174,10,2000
175,10,8000
176,10,12000
177,10,0
178,10,12000
179,10,8000
180,10,16000
181,10,12000
182,10,8000
183,10,0
184,10,20000
185,10,0
186,10,0
187,10,0
188,10,12000
189,10,12000
190,10,0
191,10,8000
192,10,0
193,10,2000
194,10,8000
195,10,12000
196,10,0
197,10,16000
198,10,4000
199,10,12000
200,10,4000
201,10,4000
202,10,2000
203,10,16000
204,10,2000
205,10,0
206,10,0
207,10,2000
208,10,12000
209,10,12000
210,10,12000
211,10,12000
212,10,0
213,10,2000
214,10,12000
215,10,12000
216,10,8000
217,10,2000
218,10,2000
219,10,8000
220,10,12000
221,10,12000
222,10,0
223,10,4000
224,10,12000
225,10,0
226,10,16000
227,10,8000
228,10,0
229,10,20000
230,10,0
231,10,0
232,10,12000
233,10,2000
234,10,12000
235,10,8000
236,10,16000
237,10,12000
238,10,0
239,10,20000
240,10,0
241,10,0
242,10,16000
243,10,0
244,10,4000
245,10,4000
246,10,4000
247,10,2000
248,10,12000
249,10,4000
250,10,0
251,10,16000
252,10,0
253,10,2000
254,10,4000
255,10,12000
256,10,20000
257,10,16000
258,10,16000
259,10,20000
260,10,0
261,10,20000
262,10,8000
263,10,8000
264,10,8000
265,10,0
266,10,0
267,10,16000
268,10,12000
269,10,0
270,10,4000
271,10,8000
272,10,20000
273,10,8000
